0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,0.33333334
0,0.29166666
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,2.625
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,11.625
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,0.33333334
0,0.29166666
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,0.33333334
0,0.29166666
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,10.625
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,0.33333334
0,0.29166666
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,0.33333334
0,0.29166666
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,2.625
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,0.33333334
0,0.29166666
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,0.33333334
0,0.29166666
48,0.16666667
0,0.083333336
48,0.16666667
0,0.083333336
51,0.083333336
0,0.041666668
48,0.375
46,0.083333336
0,0.041666668
48,0.083333336
0,0.041666668
51,0.083333336
0,0.041666668
48,0.33333334
